file	line	pattern	function_context	anchor_id	scope_class
src/jhora/horoscope/chart/charts.py	72	Place	rasi_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	76	longitude	rasi_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	80	Place	rasi_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	87	Place	rasi_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	94	Place	rasi_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	97	Place	rasi_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	97	longitude	rasi_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	98	longitude	rasi_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	99	longitude	rasi_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	100	longitude	rasi_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	101	longitude	rasi_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	103	longitude	rasi_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	104	Place	rasi_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	106	longitude	rasi_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	108	Place	bhava_houses	EG900	residual
src/jhora/horoscope/chart/charts.py	109	Place	bhava_houses	EG900	residual
src/jhora/horoscope/chart/charts.py	112	Place	bhava_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	117	Place	bhava_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	118	Place	_bhaava_madhya_new	EG900	residual
src/jhora/horoscope/chart/charts.py	120	longitude	_bhaava_madhya_new	EG900	residual
src/jhora/horoscope/chart/charts.py	122	Place	_bhaava_madhya_new	EG900	residual
src/jhora/horoscope/chart/charts.py	122	latitude	_bhaava_madhya_new	EG900	residual
src/jhora/horoscope/chart/charts.py	122	longitude	_bhaava_madhya_new	EG900	residual
src/jhora/horoscope/chart/charts.py	140	longitude	_bhaava_madhya_new	EG900	residual
src/jhora/horoscope/chart/charts.py	141	longitude	_bhaava_madhya_new	EG900	residual
src/jhora/horoscope/chart/charts.py	144	longitude	_bhaava_madhya_new	EG900	residual
src/jhora/horoscope/chart/charts.py	151	longitude	_bhaava_madhya_new	EG900	residual
src/jhora/horoscope/chart/charts.py	158	Place	_bhaava_madhya_new	EG900	residual
src/jhora/horoscope/chart/charts.py	164	Place	_bhaava_madhya_new	EG900	residual
src/jhora/horoscope/chart/charts.py	175	longitude	_bhaava_madhya_new	EG900	residual
src/jhora/horoscope/chart/charts.py	178	Place	bhava_chart_houses	EG900	residual
src/jhora/horoscope/chart/charts.py	184	Place	bhava_chart_houses	EG900	residual
src/jhora/horoscope/chart/charts.py	185	Place	bhava_chart_houses	EG900	residual
src/jhora/horoscope/chart/charts.py	189	longitude	bhava_chart_houses	EG900	residual
src/jhora/horoscope/chart/charts.py	193	Place	bhava_chart_houses	EG900	residual
src/jhora/horoscope/chart/charts.py	278	longitude	hora_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	287	longitude	hora_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	336	longitude	drekkana_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	344	longitude	drekkana_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	371	longitude	chaturthamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	378	longitude	chaturthamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	393	longitude	panchamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	400	longitude	panchamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	426	longitude	shashthamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	433	longitude	shashthamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	457	longitude	saptamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	466	longitude	saptamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	493	longitude	ashtamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	500	longitude	ashtamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	534	longitude	navamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	543	longitude	navamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	570	longitude	dasamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	579	longitude	dasamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	606	longitude	rudramsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	614	longitude	rudramsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	640	longitude	dwadasamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	648	longitude	dwadasamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	671	longitude	shodasamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	678	longitude	shodasamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	704	longitude	vimsamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	711	longitude	vimsamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	739	longitude	chaturvimsamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	745	longitude	chaturvimsamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	764	longitude	nakshatramsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	770	longitude	nakshatramsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	796	longitude	trimsamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	804	longitude	trimsamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	832	longitude	khavedamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	839	longitude	khavedamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	863	longitude	akshavedamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	870	longitude	akshavedamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	896	longitude	shashtyamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	903	longitude	shashtyamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	922	longitude	nava_navamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	929	longitude	nava_navamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	947	longitude	ashtotharamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	954	longitude	ashtotharamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	973	longitude	dwadas_dwadasamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	980	longitude	dwadas_dwadasamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	999	longitude	nadiamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1006	longitude	nadiamsa_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1016	longitude	custom_divisional_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1039	longitude	custom_divisional_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1055	Place	mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1056	Place	mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1081	Place	divisional_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1088	Place	divisional_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1089	Place	divisional_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1115	longitude	divisional_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1119	Place	divisional_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1166	Place	planets_in_retrograde	EG900	residual
src/jhora/horoscope/chart/charts.py	1181	longitude	planets_in_combustion	EG900	residual
src/jhora/horoscope/chart/charts.py	1188	longitude	planets_in_combustion	EG900	residual
src/jhora/horoscope/chart/charts.py	1191	longitude	planets_in_combustion	EG900	residual
src/jhora/horoscope/chart/charts.py	1198	Place	vaiseshikamsa_dhasavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1203	Place	vaiseshikamsa_dhasavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1204	Place	vaiseshikamsa_dhasavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1211	Place	vaiseshikamsa_dhasavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1212	Place	vaiseshikamsa_shadvarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1217	Place	vaiseshikamsa_shadvarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1218	Place	vaiseshikamsa_shadvarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1223	Place	vaiseshikamsa_shadvarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1224	Place	vaiseshikamsa_sapthavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1229	Place	vaiseshikamsa_sapthavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1230	Place	vaiseshikamsa_sapthavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1235	Place	vaiseshikamsa_sapthavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1236	Place	vaiseshikamsa_shodhasavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1241	Place	vaiseshikamsa_shodhasavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1242	Place	vaiseshikamsa_shodhasavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1250	Place	vaiseshikamsa_shodhasavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1251	Place	_vaiseshikamsa_bala_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1256	Place	_vaiseshikamsa_bala_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1269	Place	_vimsopaka_bala_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1275	Place	_vimsopaka_bala_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1298	Place	vimsopaka_dhasavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1303	Place	vimsopaka_dhasavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1304	Place	vimsopaka_dhasavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1311	Place	vimsopaka_dhasavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1312	Place	vimsopaka_shadvarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1317	Place	vimsopaka_shadvarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1318	Place	vimsopaka_shadvarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1323	Place	vimsopaka_shadvarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1324	Place	vimsopaka_sapthavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1329	Place	vimsopaka_sapthavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1330	Place	vimsopaka_sapthavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1335	Place	vimsopaka_sapthavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1336	Place	vimsopaka_shodhasavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1341	Place	vimsopaka_shodhasavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1342	Place	vimsopaka_shodhasavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1350	Place	vimsopaka_shodhasavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1351	Place	vimsamsavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1356	Place	vimsamsavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1357	Place	vimsamsavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1367	Place	vimsamsavarga_of_planets	EG900	residual
src/jhora/horoscope/chart/charts.py	1375	Place	_varnada_lagna_sanjay_rath_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1378	Place	_varnada_lagna_sanjay_rath_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1382	Place	_varnada_lagna_sanjay_rath_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1406	Place	_varnada_lagna_sanjay_rath	EG900	residual
src/jhora/horoscope/chart/charts.py	1410	Place	_varnada_lagna_sanjay_rath	EG900	residual
src/jhora/horoscope/chart/charts.py	1416	Place	_varnada_lagna_sanjay_rath	EG900	residual
src/jhora/horoscope/chart/charts.py	1441	Place	_varnada_lagna_jha_pandey_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1444	Place	_varnada_lagna_jha_pandey_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1451	Place	_varnada_lagna_jha_pandey_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1464	Place	_varnada_lagna_jha_pandey	EG900	residual
src/jhora/horoscope/chart/charts.py	1468	Place	_varnada_lagna_jha_pandey	EG900	residual
src/jhora/horoscope/chart/charts.py	1477	Place	_varnada_lagna_jha_pandey	EG900	residual
src/jhora/horoscope/chart/charts.py	1491	Place	varnada_lagna_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1498	Place	varnada_lagna_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1498	latitude	varnada_lagna_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1498	longitude	varnada_lagna_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1505	longitude	varnada_lagna_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1508	longitude	varnada_lagna_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1509	longitude	varnada_lagna_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1510	longitude	varnada_lagna_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1513	Place	varnada_lagna_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1517	Place	varnada_lagna_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1521	Place	varnada_lagna_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1525	Place	varnada_lagna_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1528	Place	varnada_lagna	EG900	residual
src/jhora/horoscope/chart/charts.py	1535	Place	varnada_lagna	EG900	residual
src/jhora/horoscope/chart/charts.py	1535	latitude	varnada_lagna	EG900	residual
src/jhora/horoscope/chart/charts.py	1535	longitude	varnada_lagna	EG900	residual
src/jhora/horoscope/chart/charts.py	1542	longitude	varnada_lagna	EG900	residual
src/jhora/horoscope/chart/charts.py	1545	longitude	varnada_lagna	EG900	residual
src/jhora/horoscope/chart/charts.py	1546	longitude	varnada_lagna	EG900	residual
src/jhora/horoscope/chart/charts.py	1547	longitude	varnada_lagna	EG900	residual
src/jhora/horoscope/chart/charts.py	1550	Place	varnada_lagna	EG900	residual
src/jhora/horoscope/chart/charts.py	1554	Place	varnada_lagna	EG900	residual
src/jhora/horoscope/chart/charts.py	1558	Place	varnada_lagna	EG900	residual
src/jhora/horoscope/chart/charts.py	1562	Place	varnada_lagna	EG900	residual
src/jhora/horoscope/chart/charts.py	1565	Place	_varnada_lagna_bv_raman_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1568	Place	_varnada_lagna_bv_raman_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1572	Place	_varnada_lagna_bv_raman_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1580	Place	_varnada_lagna_bv_raman	EG900	residual
src/jhora/horoscope/chart/charts.py	1586	Place	_varnada_lagna_bv_raman	EG900	residual
src/jhora/horoscope/chart/charts.py	1586	latitude	_varnada_lagna_bv_raman	EG900	residual
src/jhora/horoscope/chart/charts.py	1586	longitude	_varnada_lagna_bv_raman	EG900	residual
src/jhora/horoscope/chart/charts.py	1587	longitude	_varnada_lagna_bv_raman	EG900	residual
src/jhora/horoscope/chart/charts.py	1590	Place	_varnada_lagna_bv_raman	EG900	residual
src/jhora/horoscope/chart/charts.py	1596	Place	_varnada_lagna_bv_raman	EG900	residual
src/jhora/horoscope/chart/charts.py	1606	Place	_varnada_lagna_santhanam_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1608	Place	_varnada_lagna_santhanam_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1609	Place	_varnada_lagna_santhanam	EG900	residual
src/jhora/horoscope/chart/charts.py	1615	Place	_varnada_lagna_santhanam	EG900	residual
src/jhora/horoscope/chart/charts.py	1615	latitude	_varnada_lagna_santhanam	EG900	residual
src/jhora/horoscope/chart/charts.py	1615	longitude	_varnada_lagna_santhanam	EG900	residual
src/jhora/horoscope/chart/charts.py	1616	longitude	_varnada_lagna_santhanam	EG900	residual
src/jhora/horoscope/chart/charts.py	1618	Place	_varnada_lagna_santhanam	EG900	residual
src/jhora/horoscope/chart/charts.py	1621	Place	_varnada_lagna_sharma_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1624	Place	_varnada_lagna_sharma_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1628	Place	_varnada_lagna_sharma_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1637	Place	_varnada_lagna_sharma	EG900	residual
src/jhora/horoscope/chart/charts.py	1643	Place	_varnada_lagna_sharma	EG900	residual
src/jhora/horoscope/chart/charts.py	1643	latitude	_varnada_lagna_sharma	EG900	residual
src/jhora/horoscope/chart/charts.py	1643	longitude	_varnada_lagna_sharma	EG900	residual
src/jhora/horoscope/chart/charts.py	1644	longitude	_varnada_lagna_sharma	EG900	residual
src/jhora/horoscope/chart/charts.py	1648	Place	_varnada_lagna_sharma	EG900	residual
src/jhora/horoscope/chart/charts.py	1654	Place	_varnada_lagna_sharma	EG900	residual
src/jhora/horoscope/chart/charts.py	1666	Place	benefics_and_malefics	EG900	residual
src/jhora/horoscope/chart/charts.py	1683	longitude	benefics_and_malefics	EG900	residual
src/jhora/horoscope/chart/charts.py	1687	Place	benefics_and_malefics	EG900	residual
src/jhora/horoscope/chart/charts.py	1696	Place	benefics_and_malefics	EG900	residual
src/jhora/horoscope/chart/charts.py	1722	Place	benefics	EG900	residual
src/jhora/horoscope/chart/charts.py	1739	longitude	benefics	EG900	residual
src/jhora/horoscope/chart/charts.py	1741	Place	benefics	EG900	residual
src/jhora/horoscope/chart/charts.py	1743	Place	malefics	EG900	residual
src/jhora/horoscope/chart/charts.py	1760	longitude	malefics	EG900	residual
src/jhora/horoscope/chart/charts.py	1762	Place	malefics	EG900	residual
src/jhora/horoscope/chart/charts.py	1800	Place	special_planet_longitudes_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1800	longitude	special_planet_longitudes_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1801	Place	special_planet_longitudes_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1801	longitude	special_planet_longitudes_mixed_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	1807	Place	special_planet_longitudes	EG900	residual
src/jhora/horoscope/chart/charts.py	1807	longitude	special_planet_longitudes	EG900	residual
src/jhora/horoscope/chart/charts.py	1810	longitude	special_planet_longitudes	EG900	residual
src/jhora/horoscope/chart/charts.py	1811	longitude	special_planet_longitudes	EG900	residual
src/jhora/horoscope/chart/charts.py	1814	Place	special_planet_longitudes	EG900	residual
src/jhora/horoscope/chart/charts.py	1818	Place	special_planet_longitudes	EG900	residual
src/jhora/horoscope/chart/charts.py	1820	longitude	special_planet_longitudes	EG900	residual
src/jhora/horoscope/chart/charts.py	1834	Place	special_lagna_longitudes	EG900	residual
src/jhora/horoscope/chart/charts.py	1834	longitude	special_lagna_longitudes	EG900	residual
src/jhora/horoscope/chart/charts.py	1837	longitude	special_lagna_longitudes	EG900	residual
src/jhora/horoscope/chart/charts.py	1843	longitude	solar_upagraha_longitudes	EG900	residual
src/jhora/horoscope/chart/charts.py	1854	longitude	solar_upagraha_longitudes	EG900	residual
src/jhora/horoscope/chart/charts.py	1856	longitude	solar_upagraha_longitudes	EG900	residual
src/jhora/horoscope/chart/charts.py	1857	longitude	solar_upagraha_longitudes	EG900	residual
src/jhora/horoscope/chart/charts.py	1858	Place	_amsa	EG900	residual
src/jhora/horoscope/chart/charts.py	1862	Place	_amsa	EG900	residual
src/jhora/horoscope/chart/charts.py	1865	longitude	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1870	longitude	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1875	Place	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1877	longitude	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1878	Place	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1881	longitude	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1882	Place	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1885	longitude	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1886	Place	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1889	longitude	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1890	Place	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1892	longitude	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1893	Place	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1896	longitude	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1898	longitude	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1899	longitude	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1903	Place	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1904	longitude	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1906	longitude	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1907	longitude	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1911	Place	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1913	longitude	_get_amsa_index_from_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1915	longitude	_get_KP_lords_from_planet_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1919	longitude	_get_KP_lords_from_planet_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1922	longitude	_get_KP_lords_from_planet_longitude	EG900	residual
src/jhora/horoscope/chart/charts.py	1946	longitude	get_KP_lords_from_planet_positions	EG900	residual
src/jhora/horoscope/chart/charts.py	1972	Place	planets_in_mrityu_bhaga	EG900	residual
src/jhora/horoscope/chart/charts.py	1975	longitude	planets_in_mrityu_bhaga	EG900	residual
src/jhora/horoscope/chart/charts.py	1978	Place	planets_in_mrityu_bhaga	EG900	residual
src/jhora/horoscope/chart/charts.py	1978	longitude	planets_in_mrityu_bhaga	EG900	residual
src/jhora/horoscope/chart/charts.py	1984	longitude	compare_planet_positions	EG900	residual
src/jhora/horoscope/chart/charts.py	1992	longitude	compare_planet_positions	EG900	residual
src/jhora/horoscope/chart/charts.py	1993	longitude	compare_planet_positions	EG900	residual
src/jhora/horoscope/chart/charts.py	2007	Place	previous_planet_entry_date_divisional_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	2009	Place	previous_planet_entry_date_divisional_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	2013	Place	next_planet_entry_date_divisional_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	2018	Place	next_planet_entry_date_divisional_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	2018	latitude	next_planet_entry_date_divisional_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	2018	longitude	next_planet_entry_date_divisional_chart	EG900	residual
src/jhora/horoscope/chart/charts.py	2021	longitude	next_planet_entry_date_divisional_chart	EG900	residual
